ip_address,ip_type,region
172.225.93.0/28,IPv4,MX-BCN
172.225.93.168/29,IPv4,MX-BCN
172.225.108.32/27,IPv4,MX-BCN
172.225.108.192/28,IPv4,MX-BCN
172.225.154.160/27,IPv4,MX-BCN
172.225.154.240/28,IPv4,MX-BCN
172.226.2.24/29,IPv4,MX-BCN
172.226.2.32/28,IPv4,MX-BCN
172.226.5.144/28,IPv4,MX-BCN
172.226.5.192/27,IPv4,MX-BCN
172.226.122.176/28,IPv4,MX-BCN
172.226.122.192/27,IPv4,MX-BCN
2a02:26f7:bf40:4000::/64,IPv6,MX-BCN
2a02:26f7:bf40:4980::/64,IPv6,MX-BCN
2a02:26f7:bf40:4981::/64,IPv6,MX-BCN
2a02:26f7:bf40:4982::/64,IPv6,MX-BCN
2a02:26f7:bf40:4983::/64,IPv6,MX-BCN
2a02:26f7:bf41:4000::/64,IPv6,MX-BCN
2a02:26f7:bf42:4000::/64,IPv6,MX-BCN
2a02:26f7:bf42:4980::/64,IPv6,MX-BCN
2a02:26f7:bf42:4981::/64,IPv6,MX-BCN
2a02:26f7:bf42:4982::/64,IPv6,MX-BCN
2a02:26f7:bf42:4983::/64,IPv6,MX-BCN
2a02:26f7:bf43:4000::/64,IPv6,MX-BCN
2a02:26f7:bf44:4000::/64,IPv6,MX-BCN
2a02:26f7:bf44:4980::/64,IPv6,MX-BCN
2a02:26f7:bf44:4981::/64,IPv6,MX-BCN
2a02:26f7:bf44:4982::/64,IPv6,MX-BCN
2a02:26f7:bf44:4983::/64,IPv6,MX-BCN
2a02:26f7:bf45:4000::/64,IPv6,MX-BCN
2a02:26f7:bf46:4000::/64,IPv6,MX-BCN
2a02:26f7:bf46:4980::/64,IPv6,MX-BCN
2a02:26f7:bf46:4981::/64,IPv6,MX-BCN
2a02:26f7:bf46:4982::/64,IPv6,MX-BCN
2a02:26f7:bf46:4983::/64,IPv6,MX-BCN
2a02:26f7:bf47:4000::/64,IPv6,MX-BCN
2a02:26f7:bf4c:4000::/64,IPv6,MX-BCN
2a02:26f7:bf4c:4980::/64,IPv6,MX-BCN
2a02:26f7:bf4c:4981::/64,IPv6,MX-BCN
2a02:26f7:bf4c:4982::/64,IPv6,MX-BCN
2a02:26f7:bf4c:4983::/64,IPv6,MX-BCN
2a02:26f7:bf4d:4000::/64,IPv6,MX-BCN
2a02:26f7:bf50:4000::/64,IPv6,MX-BCN
2a02:26f7:bf50:4980::/64,IPv6,MX-BCN
2a02:26f7:bf50:4981::/64,IPv6,MX-BCN
2a02:26f7:bf50:4982::/64,IPv6,MX-BCN
2a02:26f7:bf50:4983::/64,IPv6,MX-BCN
2a02:26f7:bf51:4000::/64,IPv6,MX-BCN
104.28.48.28/32,IPv4,MX-BCN
104.28.48.29/32,IPv4,MX-BCN
104.28.85.28/32,IPv4,MX-BCN
104.28.85.29/32,IPv4,MX-BCN
104.28.111.36/32,IPv4,MX-BCN
104.28.111.37/32,IPv4,MX-BCN
104.28.116.22/32,IPv4,MX-BCN
104.28.116.23/32,IPv4,MX-BCN
104.28.123.24/32,IPv4,MX-BCN
104.28.123.25/32,IPv4,MX-BCN
104.28.124.24/32,IPv4,MX-BCN
104.28.124.25/32,IPv4,MX-BCN
2606:54c0:49a0::/45,IPv6,MX-BCN
2606:54c0:49a8::/45,IPv6,MX-BCN
2606:54c0:49b0::/45,IPv6,MX-BCN
2606:54c0:49b8::/45,IPv6,MX-BCN
2606:54c3:0:47::/64,IPv6,MX-BCN
2606:54c3:0:479::/64,IPv6,MX-BCN
2606:54c3:0:1788::/64,IPv6,MX-BCN
2606:54c3:0:1947::/64,IPv6,MX-BCN
2a09:bac2:49a0::/45,IPv6,MX-BCN
2a09:bac2:49a8::/45,IPv6,MX-BCN
2a09:bac2:49b0::/45,IPv6,MX-BCN
2a09:bac2:49b8::/45,IPv6,MX-BCN
2a09:bac3:49a0::/45,IPv6,MX-BCN
2a09:bac3:49a8::/45,IPv6,MX-BCN
2a09:bac3:49b0::/45,IPv6,MX-BCN
2a09:bac3:49b8::/45,IPv6,MX-BCN
2a04:4e41:2c00::/52,IPv6,MX-BCN
2a04:4e41:2e00::/52,IPv6,MX-BCN
146.75.152.6/31,IPv4,MX-BCN
146.75.164.4/31,IPv4,MX-BCN
