ip_address,ip_type,region
172.224.230.32/28,IPv4,BW
172.225.100.16/28,IPv4,BW
172.225.160.48/28,IPv4,BW
172.225.220.48/28,IPv4,BW
2a02:26f7:d780:4000::/64,IPv6,BW
2a02:26f7:d780:ca80::/64,IPv6,BW
2a02:26f7:d780:ca81::/64,IPv6,BW
2a02:26f7:d781:4000::/64,IPv6,BW
2a02:26f7:d784:4000::/64,IPv6,BW
2a02:26f7:d784:ca80::/64,IPv6,BW
2a02:26f7:d784:ca81::/64,IPv6,BW
2a02:26f7:d785:4000::/64,IPv6,BW
2a02:26f7:d788:4000::/64,IPv6,BW
2a02:26f7:d788:ca80::/64,IPv6,BW
2a02:26f7:d788:ca81::/64,IPv6,BW
2a02:26f7:d789:4000::/64,IPv6,BW
2a02:26f7:d78c:4000::/64,IPv6,BW
2a02:26f7:d78c:ca80::/64,IPv6,BW
2a02:26f7:d78c:ca81::/64,IPv6,BW
2a02:26f7:d78d:4000::/64,IPv6,BW
2a04:4e41:12c3::/48,IPv6,BW
2a04:4e41:1307::/48,IPv6,BW
2a04:4e41:1609::/48,IPv6,BW
2a04:4e41:7409::/48,IPv6,BW
140.248.40.8/31,IPv4,BW
146.75.168.14/31,IPv4,BW
146.75.185.14/31,IPv4,BW
146.75.198.4/31,IPv4,BW
