ip_address,ip_type,region
172.225.60.64/28,IPv4,NC
172.225.63.192/27,IPv4,NC
172.225.231.224/28,IPv4,NC
172.225.244.96/28,IPv4,NC
172.225.254.32/28,IPv4,NC
2a02:26f7:fb80:4000::/64,IPv6,NC
2a02:26f7:fb80:c5e0::/64,IPv6,NC
2a02:26f7:fb81:4000::/64,IPv6,NC
2a02:26f7:fb84:4000::/64,IPv6,NC
2a02:26f7:fb84:c5e0::/64,IPv6,NC
2a02:26f7:fb85:4000::/64,IPv6,NC
2a02:26f7:fb88:4000::/64,IPv6,NC
2a02:26f7:fb88:c5e0::/64,IPv6,NC
2a02:26f7:fb89:4000::/64,IPv6,NC
2a02:26f7:fb8c:4000::/64,IPv6,NC
2a02:26f7:fb8c:c5e0::/64,IPv6,NC
2a02:26f7:fb8d:4000::/64,IPv6,NC
2a02:26f7:fb90:4000::/64,IPv6,NC
2a02:26f7:fb90:c5e0::/64,IPv6,NC
2a02:26f7:fb91:4000::/64,IPv6,NC
104.28.29.43/32,IPv4,NC
104.28.125.68/32,IPv4,NC
104.28.125.69/32,IPv4,NC
104.28.146.184/32,IPv4,NC
2606:54c0:4ca8::/45,IPv6,NC
2606:54c0:4cb0::/45,IPv6,NC
2606:54c3:0:1444::/64,IPv6,NC
2606:54c3:0:16cd::/64,IPv6,NC
2a09:bac2:4ca8::/45,IPv6,NC
2a09:bac2:4cb0::/45,IPv6,NC
2a09:bac3:4ca8::/45,IPv6,NC
2a09:bac3:4cb0::/45,IPv6,NC
2a04:4e41:260d::/48,IPv6,NC
2a04:4e41:420d::/48,IPv6,NC
2a04:4e41:5e16::/48,IPv6,NC
2a04:4e41:6802::/48,IPv6,NC
2a04:4e41:7616::/48,IPv6,NC
140.248.20.14/31,IPv4,NC
146.75.132.96/31,IPv4,NC
146.75.136.14/31,IPv4,NC
146.75.160.96/31,IPv4,NC
146.75.190.2/31,IPv4,NC
