ip_address,ip_type,region
2a02:26f7:f7c0:e11a::/64,IPv6,CO-HUI
2a02:26f7:f7c0:e14e::/64,IPv6,CO-HUI
2a02:26f7:f7c0:e151::/64,IPv6,CO-HUI
2a02:26f7:f7c0:e158::/64,IPv6,CO-HUI
2a02:26f7:f7c0:e181::/64,IPv6,CO-HUI
2a02:26f7:f7c2:e11a::/64,IPv6,CO-HUI
2a02:26f7:f7c2:e14e::/64,IPv6,CO-HUI
2a02:26f7:f7c2:e151::/64,IPv6,CO-HUI
2a02:26f7:f7c2:e158::/64,IPv6,CO-HUI
2a02:26f7:f7c2:e181::/64,IPv6,CO-HUI
2a02:26f7:f7c4:e11a::/64,IPv6,CO-HUI
2a02:26f7:f7c4:e14e::/64,IPv6,CO-HUI
2a02:26f7:f7c4:e151::/64,IPv6,CO-HUI
2a02:26f7:f7c4:e158::/64,IPv6,CO-HUI
2a02:26f7:f7c4:e181::/64,IPv6,CO-HUI
2a02:26f7:f7cc:e11a::/64,IPv6,CO-HUI
2a02:26f7:f7cc:e14e::/64,IPv6,CO-HUI
2a02:26f7:f7cc:e151::/64,IPv6,CO-HUI
2a02:26f7:f7cc:e158::/64,IPv6,CO-HUI
2a02:26f7:f7cc:e181::/64,IPv6,CO-HUI
2a02:26f7:f7d0:e11a::/64,IPv6,CO-HUI
2a02:26f7:f7d0:e14e::/64,IPv6,CO-HUI
2a02:26f7:f7d0:e151::/64,IPv6,CO-HUI
2a02:26f7:f7d0:e158::/64,IPv6,CO-HUI
2a02:26f7:f7d0:e181::/64,IPv6,CO-HUI
2a02:26f7:f7d4:e11a::/64,IPv6,CO-HUI
2a02:26f7:f7d4:e14e::/64,IPv6,CO-HUI
2a02:26f7:f7d4:e151::/64,IPv6,CO-HUI
2a02:26f7:f7d4:e158::/64,IPv6,CO-HUI
2a02:26f7:f7d4:e181::/64,IPv6,CO-HUI
2a02:26f7:f7d8:e11a::/64,IPv6,CO-HUI
2a02:26f7:f7d8:e14e::/64,IPv6,CO-HUI
2a02:26f7:f7d8:e151::/64,IPv6,CO-HUI
2a02:26f7:f7d8:e158::/64,IPv6,CO-HUI
2a02:26f7:f7d8:e181::/64,IPv6,CO-HUI
