ip_address,ip_type,service,region
51.53.169.32/27,IPv4,BatchNodeManagement.TaiwanNorthwest,taiwannorthwest
2603:1040:1202::240/122,IPv6,BatchNodeManagement.TaiwanNorthwest,taiwannorthwest
