ip_address,ip_type,region
104.28.29.87/32,IPv4,WS-TU
104.28.29.88/32,IPv4,WS-TU
104.28.35.102/32,IPv4,WS-TU
104.28.35.103/32,IPv4,WS-TU
104.28.72.36/32,IPv4,WS-TU
104.28.72.37/32,IPv4,WS-TU
104.28.90.88/32,IPv4,WS-TU
104.28.90.89/32,IPv4,WS-TU
104.28.125.96/32,IPv4,WS-TU
104.28.125.97/32,IPv4,WS-TU
2606:54c0:d380::/45,IPv6,WS-TU
2606:54c3:0:967::/64,IPv6,WS-TU
2a09:bac2:d380::/45,IPv6,WS-TU
2a09:bac3:d380::/45,IPv6,WS-TU
