ip_address,ip_type,region
2a04:4e41:1301:c000::/52,IPv6,GB-NEL
2a04:4e41:1602:2000::/52,IPv6,GB-NEL
2a04:4e41:4e01:b000::/52,IPv6,GB-NEL
2a04:4e41:7402:2000::/52,IPv6,GB-NEL
140.248.40.78/31,IPv4,GB-NEL
146.75.168.92/31,IPv4,GB-NEL
146.75.174.66/31,IPv4,GB-NEL
146.75.185.92/31,IPv4,GB-NEL
