ip_address,ip_type,region
104.28.30.95/32,IPv4,GB-MAN
104.28.30.96/32,IPv4,GB-MAN
104.28.30.97/32,IPv4,GB-MAN
104.28.30.98/32,IPv4,GB-MAN
104.28.30.99/32,IPv4,GB-MAN
104.28.40.90/32,IPv4,GB-MAN
104.28.40.91/32,IPv4,GB-MAN
104.28.40.92/32,IPv4,GB-MAN
104.28.40.93/32,IPv4,GB-MAN
104.28.40.94/32,IPv4,GB-MAN
104.28.53.27/32,IPv4,GB-MAN
104.28.53.28/32,IPv4,GB-MAN
104.28.53.29/32,IPv4,GB-MAN
104.28.53.30/32,IPv4,GB-MAN
104.28.53.31/32,IPv4,GB-MAN
104.28.86.56/32,IPv4,GB-MAN
104.28.86.57/32,IPv4,GB-MAN
104.28.86.58/32,IPv4,GB-MAN
104.28.86.59/32,IPv4,GB-MAN
104.28.86.60/32,IPv4,GB-MAN
104.28.89.27/32,IPv4,GB-MAN
104.28.89.28/32,IPv4,GB-MAN
104.28.89.29/32,IPv4,GB-MAN
104.28.89.30/32,IPv4,GB-MAN
104.28.89.31/32,IPv4,GB-MAN
2606:54c0:37c0::/45,IPv6,GB-MAN
2606:54c3:0:a50::/64,IPv6,GB-MAN
2a09:bac2:37c0::/45,IPv6,GB-MAN
2a09:bac3:37c0::/45,IPv6,GB-MAN
2a04:4e41:1301:a000::/52,IPv6,GB-MAN
2a04:4e41:1602::/52,IPv6,GB-MAN
2a04:4e41:4e01:9000::/52,IPv6,GB-MAN
2a04:4e41:7402::/52,IPv6,GB-MAN
140.248.40.74/31,IPv4,GB-MAN
146.75.168.88/31,IPv4,GB-MAN
146.75.174.62/31,IPv4,GB-MAN
146.75.185.88/31,IPv4,GB-MAN
