ip_address,ip_type,region
172.225.22.32/28,IPv4,MF
172.225.33.96/27,IPv4,MF
172.225.118.128/27,IPv4,MF
172.225.171.96/27,IPv4,MF
172.226.84.48/28,IPv4,MF
2a02:26f7:bd80:4000::/64,IPv6,MF
2a02:26f7:bd80:c4e0::/64,IPv6,MF
2a02:26f7:bd81:4000::/64,IPv6,MF
2a02:26f7:bd84:4000::/64,IPv6,MF
2a02:26f7:bd84:c4e0::/64,IPv6,MF
2a02:26f7:bd85:4000::/64,IPv6,MF
2a02:26f7:bd88:4000::/64,IPv6,MF
2a02:26f7:bd88:c4e0::/64,IPv6,MF
2a02:26f7:bd89:4000::/64,IPv6,MF
2a02:26f7:bd8c:4000::/64,IPv6,MF
2a02:26f7:bd8c:c4e0::/64,IPv6,MF
2a02:26f7:bd8d:4000::/64,IPv6,MF
2a02:26f7:bd90:4000::/64,IPv6,MF
2a02:26f7:bd90:c4e0::/64,IPv6,MF
2a02:26f7:bd91:4000::/64,IPv6,MF
104.28.42.152/32,IPv4,MF
104.28.42.153/32,IPv4,MF
104.28.42.154/32,IPv4,MF
104.28.42.155/32,IPv4,MF
104.28.92.140/32,IPv4,MF
2606:54c0:4850::/45,IPv6,MF
2606:54c3:0:9dc::/64,IPv6,MF
2a09:bac2:4850::/45,IPv6,MF
2a09:bac3:4850::/45,IPv6,MF
2a04:4e41:003c:0007::/64,IPv6,MF
2a04:4e41:003c:1300::/56,IPv6,MF
2a04:4e41:184::/48,IPv6,MF
2a04:4e41:3620::/48,IPv6,MF
2a04:4e41:3a29::/48,IPv6,MF
140.248.4.46/31,IPv4,MF
140.248.44.70/31,IPv4,MF
146.75.208.14/31,IPv4,MF
