ip_address,ip_type,region
172.225.121.192/27,IPv4,JE
172.225.176.160/27,IPv4,JE
172.225.207.0/27,IPv4,JE
172.225.228.160/27,IPv4,JE
2a02:26f7:e2c0:4000::/64,IPv6,JE
2a02:26f7:e2c0:c3c0::/64,IPv6,JE
2a02:26f7:e2c1:4000::/64,IPv6,JE
2a02:26f7:e2c2:4000::/64,IPv6,JE
2a02:26f7:e2c2:c3c0::/64,IPv6,JE
2a02:26f7:e2c3:4000::/64,IPv6,JE
2a02:26f7:e2c4:4000::/64,IPv6,JE
2a02:26f7:e2c4:c3c0::/64,IPv6,JE
2a02:26f7:e2c5:4000::/64,IPv6,JE
2a02:26f7:e2c8:4000::/64,IPv6,JE
2a02:26f7:e2c8:c3c0::/64,IPv6,JE
2a02:26f7:e2c9:4000::/64,IPv6,JE
104.28.40.170/32,IPv4,JE
104.28.40.171/32,IPv4,JE
104.28.42.146/32,IPv4,JE
104.28.42.147/32,IPv4,JE
104.28.53.79/32,IPv4,JE
104.28.53.80/32,IPv4,JE
104.28.86.136/32,IPv4,JE
104.28.86.137/32,IPv4,JE
104.28.89.107/32,IPv4,JE
104.28.89.108/32,IPv4,JE
2606:54c0:4228::/45,IPv6,JE
2606:54c3:0:127a::/64,IPv6,JE
2a09:bac2:4228::/45,IPv6,JE
2a09:bac3:4228::/45,IPv6,JE
2a04:4e41:1318::/48,IPv6,JE
2a04:4e41:1611::/48,IPv6,JE
2a04:4e41:4e10::/48,IPv6,JE
2a04:4e41:7411::/48,IPv6,JE
140.248.40.142/31,IPv4,JE
146.75.168.134/31,IPv4,JE
146.75.174.120/31,IPv4,JE
146.75.185.134/31,IPv4,JE
