ip_address,ip_type,region
2a02:26f7:ef00:900::/60,IPv6,ES-AS
2a02:26f7:ef00:5933::/64,IPv6,ES-AS
2a02:26f7:ef00:5973::/64,IPv6,ES-AS
2a02:26f7:ef00:59be::/64,IPv6,ES-AS
2a02:26f7:ef02:900::/60,IPv6,ES-AS
2a02:26f7:ef02:5933::/64,IPv6,ES-AS
2a02:26f7:ef02:5973::/64,IPv6,ES-AS
2a02:26f7:ef02:59be::/64,IPv6,ES-AS
2a02:26f7:ef04:900::/60,IPv6,ES-AS
2a02:26f7:ef04:5933::/64,IPv6,ES-AS
2a02:26f7:ef04:5973::/64,IPv6,ES-AS
2a02:26f7:ef04:59be::/64,IPv6,ES-AS
2a02:26f7:ef0c:900::/60,IPv6,ES-AS
2a02:26f7:ef0c:5933::/64,IPv6,ES-AS
2a02:26f7:ef0c:5973::/64,IPv6,ES-AS
2a02:26f7:ef0c:59be::/64,IPv6,ES-AS
2a02:26f7:ef10:900::/60,IPv6,ES-AS
2a02:26f7:ef10:5933::/64,IPv6,ES-AS
2a02:26f7:ef10:5973::/64,IPv6,ES-AS
2a02:26f7:ef10:59be::/64,IPv6,ES-AS
2a02:26f7:ef14:900::/60,IPv6,ES-AS
2a02:26f7:ef14:5933::/64,IPv6,ES-AS
2a02:26f7:ef14:5973::/64,IPv6,ES-AS
2a02:26f7:ef14:59be::/64,IPv6,ES-AS
