ip_address,ip_type,region
104.28.34.126/32,IPv4,NG-LA
104.28.34.127/32,IPv4,NG-LA
104.28.34.128/32,IPv4,NG-LA
104.28.34.129/32,IPv4,NG-LA
104.28.34.130/32,IPv4,NG-LA
104.28.60.151/32,IPv4,NG-LA
104.28.60.152/32,IPv4,NG-LA
104.28.60.153/32,IPv4,NG-LA
104.28.60.154/32,IPv4,NG-LA
104.28.60.155/32,IPv4,NG-LA
104.28.87.70/32,IPv4,NG-LA
104.28.87.71/32,IPv4,NG-LA
104.28.87.72/32,IPv4,NG-LA
104.28.87.73/32,IPv4,NG-LA
104.28.87.74/32,IPv4,NG-LA
104.28.88.88/32,IPv4,NG-LA
104.28.88.89/32,IPv4,NG-LA
104.28.88.90/32,IPv4,NG-LA
104.28.88.91/32,IPv4,NG-LA
104.28.88.92/32,IPv4,NG-LA
104.28.96.118/32,IPv4,NG-LA
104.28.96.119/32,IPv4,NG-LA
104.28.96.120/32,IPv4,NG-LA
104.28.96.121/32,IPv4,NG-LA
104.28.96.122/32,IPv4,NG-LA
104.28.146.185/32,IPv4,NG-LA
104.28.146.186/32,IPv4,NG-LA
2606:54c0:4d20::/45,IPv6,NG-LA
2606:54c0:4d28::/45,IPv6,NG-LA
2606:54c3:0:27::/64,IPv6,NG-LA
2606:54c3:0:3af::/64,IPv6,NG-LA
2a09:bac2:4d20::/45,IPv6,NG-LA
2a09:bac2:4d28::/45,IPv6,NG-LA
2a09:bac3:4d20::/45,IPv6,NG-LA
2a09:bac3:4d28::/45,IPv6,NG-LA
2a04:4e41:1303:4000::/52,IPv6,NG-LA
2a04:4e41:1603:5000::/52,IPv6,NG-LA
2a04:4e41:4e02:f000::/52,IPv6,NG-LA
2a04:4e41:7403:5000::/52,IPv6,NG-LA
140.248.40.168/31,IPv4,NG-LA
146.75.168.154/31,IPv4,NG-LA
146.75.174.132/31,IPv4,NG-LA
146.75.185.154/31,IPv4,NG-LA
