ip_address,ip_type,region
172.224.228.24/31,IPv4,KR
172.224.228.32/28,IPv4,KR
172.224.228.64/26,IPv4,KR
172.224.240.0/28,IPv4,KR
172.224.252.2/31,IPv4,KR
172.224.252.16/28,IPv4,KR
172.225.52.218/31,IPv4,KR
172.225.52.224/28,IPv4,KR
172.225.54.192/26,IPv4,KR
172.225.57.0/26,IPv4,KR
172.225.57.64/28,IPv4,KR
172.225.57.80/31,IPv4,KR
172.225.74.212/31,IPv4,KR
172.225.79.64/26,IPv4,KR
172.225.122.128/26,IPv4,KR
172.225.201.38/31,IPv4,KR
172.225.201.48/28,IPv4,KR
172.225.201.64/26,IPv4,KR
172.225.206.0/27,IPv4,KR
172.225.206.32/31,IPv4,KR
172.225.206.40/29,IPv4,KR
172.226.42.140/31,IPv4,KR
172.226.42.144/28,IPv4,KR
172.226.43.0/26,IPv4,KR
172.226.94.0/27,IPv4,KR
172.226.94.32/31,IPv4,KR
172.226.94.40/29,IPv4,KR
2a02:26f7:c3c0::/54,IPv6,KR
2a02:26f7:c3c0:400::/54,IPv6,KR
2a02:26f7:c3c0:800::/56,IPv6,KR
2a02:26f7:c3c0:4000::/64,IPv6,KR
2a02:26f7:c3c0:5000::/64,IPv6,KR
2a02:26f7:c3c0:5001::/64,IPv6,KR
2a02:26f7:c3c0:5002::/64,IPv6,KR
2a02:26f7:c3c0:5003::/64,IPv6,KR
2a02:26f7:c3c0:5004::/64,IPv6,KR
2a02:26f7:c3c0:5005::/64,IPv6,KR
2a02:26f7:c3c0:5006::/64,IPv6,KR
2a02:26f7:c3c0:5007::/64,IPv6,KR
2a02:26f7:c3c0:5008::/64,IPv6,KR
2a02:26f7:c3c0:5009::/64,IPv6,KR
2a02:26f7:c3c0:500a::/64,IPv6,KR
2a02:26f7:c3c0:500b::/64,IPv6,KR
2a02:26f7:c3c0:500c::/64,IPv6,KR
2a02:26f7:c3c0:500d::/64,IPv6,KR
2a02:26f7:c3c0:500e::/64,IPv6,KR
2a02:26f7:c3c0:500f::/64,IPv6,KR
2a02:26f7:c3c0:5010::/64,IPv6,KR
2a02:26f7:c3c0:5011::/64,IPv6,KR
2a02:26f7:c3c0:5012::/64,IPv6,KR
2a02:26f7:c3c0:5013::/64,IPv6,KR
2a02:26f7:c3c0:5014::/64,IPv6,KR
2a02:26f7:c3c0:5015::/64,IPv6,KR
2a02:26f7:c3c0:5016::/64,IPv6,KR
2a02:26f7:c3c0:5017::/64,IPv6,KR
2a02:26f7:c3c0:5018::/64,IPv6,KR
2a02:26f7:c3c0:5019::/64,IPv6,KR
2a02:26f7:c3c0:501a::/64,IPv6,KR
2a02:26f7:c3c0:501b::/64,IPv6,KR
2a02:26f7:c3c0:501c::/64,IPv6,KR
2a02:26f7:c3c0:501d::/64,IPv6,KR
2a02:26f7:c3c0:501e::/64,IPv6,KR
2a02:26f7:c3c0:501f::/64,IPv6,KR
2a02:26f7:c3c0:5020::/64,IPv6,KR
2a02:26f7:c3c0:5021::/64,IPv6,KR
2a02:26f7:c3c0:5022::/64,IPv6,KR
2a02:26f7:c3c0:5023::/64,IPv6,KR
2a02:26f7:c3c0:5024::/64,IPv6,KR
2a02:26f7:c3c0:5025::/64,IPv6,KR
2a02:26f7:c3c0:5026::/64,IPv6,KR
2a02:26f7:c3c0:5027::/64,IPv6,KR
2a02:26f7:c3c0:5028::/64,IPv6,KR
2a02:26f7:c3c0:5029::/64,IPv6,KR
2a02:26f7:c3c0:502a::/64,IPv6,KR
2a02:26f7:c3c0:502b::/64,IPv6,KR
2a02:26f7:c3c0:502c::/64,IPv6,KR
2a02:26f7:c3c0:502d::/64,IPv6,KR
2a02:26f7:c3c0:502e::/64,IPv6,KR
2a02:26f7:c3c0:502f::/64,IPv6,KR
2a02:26f7:c3c0:5030::/64,IPv6,KR
2a02:26f7:c3c0:5031::/64,IPv6,KR
2a02:26f7:c3c0:5032::/64,IPv6,KR
2a02:26f7:c3c1:4000::/64,IPv6,KR
2a02:26f7:c3c4::/54,IPv6,KR
2a02:26f7:c3c4:400::/54,IPv6,KR
2a02:26f7:c3c4:800::/56,IPv6,KR
2a02:26f7:c3c4:4000::/64,IPv6,KR
2a02:26f7:c3c4:5000::/64,IPv6,KR
2a02:26f7:c3c4:5001::/64,IPv6,KR
2a02:26f7:c3c4:5002::/64,IPv6,KR
2a02:26f7:c3c4:5003::/64,IPv6,KR
2a02:26f7:c3c4:5004::/64,IPv6,KR
2a02:26f7:c3c4:5005::/64,IPv6,KR
2a02:26f7:c3c4:5006::/64,IPv6,KR
2a02:26f7:c3c4:5007::/64,IPv6,KR
2a02:26f7:c3c4:5008::/64,IPv6,KR
2a02:26f7:c3c4:5009::/64,IPv6,KR
2a02:26f7:c3c4:500a::/64,IPv6,KR
2a02:26f7:c3c4:500b::/64,IPv6,KR
2a02:26f7:c3c4:500c::/64,IPv6,KR
2a02:26f7:c3c4:500d::/64,IPv6,KR
2a02:26f7:c3c4:500e::/64,IPv6,KR
2a02:26f7:c3c4:500f::/64,IPv6,KR
2a02:26f7:c3c4:5010::/64,IPv6,KR
2a02:26f7:c3c4:5011::/64,IPv6,KR
2a02:26f7:c3c4:5012::/64,IPv6,KR
2a02:26f7:c3c4:5013::/64,IPv6,KR
2a02:26f7:c3c4:5014::/64,IPv6,KR
2a02:26f7:c3c4:5015::/64,IPv6,KR
2a02:26f7:c3c4:5016::/64,IPv6,KR
2a02:26f7:c3c4:5017::/64,IPv6,KR
2a02:26f7:c3c4:5018::/64,IPv6,KR
2a02:26f7:c3c4:5019::/64,IPv6,KR
2a02:26f7:c3c4:501a::/64,IPv6,KR
2a02:26f7:c3c4:501b::/64,IPv6,KR
2a02:26f7:c3c4:501c::/64,IPv6,KR
2a02:26f7:c3c4:501d::/64,IPv6,KR
2a02:26f7:c3c4:501e::/64,IPv6,KR
2a02:26f7:c3c4:501f::/64,IPv6,KR
2a02:26f7:c3c4:5020::/64,IPv6,KR
2a02:26f7:c3c4:5021::/64,IPv6,KR
2a02:26f7:c3c4:5022::/64,IPv6,KR
2a02:26f7:c3c4:5023::/64,IPv6,KR
2a02:26f7:c3c4:5024::/64,IPv6,KR
2a02:26f7:c3c4:5025::/64,IPv6,KR
2a02:26f7:c3c4:5026::/64,IPv6,KR
2a02:26f7:c3c4:5027::/64,IPv6,KR
2a02:26f7:c3c4:5028::/64,IPv6,KR
2a02:26f7:c3c4:5029::/64,IPv6,KR
2a02:26f7:c3c4:502a::/64,IPv6,KR
2a02:26f7:c3c4:502b::/64,IPv6,KR
2a02:26f7:c3c4:502c::/64,IPv6,KR
2a02:26f7:c3c4:502d::/64,IPv6,KR
2a02:26f7:c3c4:502e::/64,IPv6,KR
2a02:26f7:c3c4:502f::/64,IPv6,KR
2a02:26f7:c3c4:5030::/64,IPv6,KR
2a02:26f7:c3c4:5031::/64,IPv6,KR
2a02:26f7:c3c4:5032::/64,IPv6,KR
2a02:26f7:c3c5:4000::/64,IPv6,KR
2a02:26f7:c3c8::/54,IPv6,KR
2a02:26f7:c3c8:400::/54,IPv6,KR
2a02:26f7:c3c8:800::/56,IPv6,KR
2a02:26f7:c3c8:4000::/64,IPv6,KR
2a02:26f7:c3c8:5000::/64,IPv6,KR
2a02:26f7:c3c8:5001::/64,IPv6,KR
2a02:26f7:c3c8:5002::/64,IPv6,KR
2a02:26f7:c3c8:5003::/64,IPv6,KR
2a02:26f7:c3c8:5004::/64,IPv6,KR
2a02:26f7:c3c8:5005::/64,IPv6,KR
2a02:26f7:c3c8:5006::/64,IPv6,KR
2a02:26f7:c3c8:5007::/64,IPv6,KR
2a02:26f7:c3c8:5008::/64,IPv6,KR
2a02:26f7:c3c8:5009::/64,IPv6,KR
2a02:26f7:c3c8:500a::/64,IPv6,KR
2a02:26f7:c3c8:500b::/64,IPv6,KR
2a02:26f7:c3c8:500c::/64,IPv6,KR
2a02:26f7:c3c8:500d::/64,IPv6,KR
2a02:26f7:c3c8:500e::/64,IPv6,KR
2a02:26f7:c3c8:500f::/64,IPv6,KR
2a02:26f7:c3c8:5010::/64,IPv6,KR
2a02:26f7:c3c8:5011::/64,IPv6,KR
2a02:26f7:c3c8:5012::/64,IPv6,KR
2a02:26f7:c3c8:5013::/64,IPv6,KR
2a02:26f7:c3c8:5014::/64,IPv6,KR
2a02:26f7:c3c8:5015::/64,IPv6,KR
2a02:26f7:c3c8:5016::/64,IPv6,KR
2a02:26f7:c3c8:5017::/64,IPv6,KR
2a02:26f7:c3c8:5018::/64,IPv6,KR
2a02:26f7:c3c8:5019::/64,IPv6,KR
2a02:26f7:c3c8:501a::/64,IPv6,KR
2a02:26f7:c3c8:501b::/64,IPv6,KR
2a02:26f7:c3c8:501c::/64,IPv6,KR
2a02:26f7:c3c8:501d::/64,IPv6,KR
2a02:26f7:c3c8:501e::/64,IPv6,KR
2a02:26f7:c3c8:501f::/64,IPv6,KR
2a02:26f7:c3c8:5020::/64,IPv6,KR
2a02:26f7:c3c8:5021::/64,IPv6,KR
2a02:26f7:c3c8:5022::/64,IPv6,KR
2a02:26f7:c3c8:5023::/64,IPv6,KR
2a02:26f7:c3c8:5024::/64,IPv6,KR
2a02:26f7:c3c8:5025::/64,IPv6,KR
2a02:26f7:c3c8:5026::/64,IPv6,KR
2a02:26f7:c3c8:5027::/64,IPv6,KR
2a02:26f7:c3c8:5028::/64,IPv6,KR
2a02:26f7:c3c8:5029::/64,IPv6,KR
2a02:26f7:c3c8:502a::/64,IPv6,KR
2a02:26f7:c3c8:502b::/64,IPv6,KR
2a02:26f7:c3c8:502c::/64,IPv6,KR
2a02:26f7:c3c8:502d::/64,IPv6,KR
2a02:26f7:c3c8:502e::/64,IPv6,KR
2a02:26f7:c3c8:502f::/64,IPv6,KR
2a02:26f7:c3c8:5030::/64,IPv6,KR
2a02:26f7:c3c8:5031::/64,IPv6,KR
2a02:26f7:c3c8:5032::/64,IPv6,KR
2a02:26f7:c3c9::/54,IPv6,KR
2a02:26f7:c3c9:400::/54,IPv6,KR
2a02:26f7:c3c9:800::/56,IPv6,KR
2a02:26f7:c3c9:4000::/64,IPv6,KR
2a02:26f7:c3c9:5000::/64,IPv6,KR
