ip_address,ip_type,region
104.28.38.196/32,IPv4,UZ-TK
104.28.38.197/32,IPv4,UZ-TK
104.28.38.198/32,IPv4,UZ-TK
104.28.52.3/32,IPv4,UZ-TK
104.28.52.4/32,IPv4,UZ-TK
104.28.52.5/32,IPv4,UZ-TK
104.28.81.74/32,IPv4,UZ-TK
104.28.81.75/32,IPv4,UZ-TK
104.28.81.76/32,IPv4,UZ-TK
104.28.107.31/32,IPv4,UZ-TK
104.28.107.32/32,IPv4,UZ-TK
104.28.107.33/32,IPv4,UZ-TK
104.28.147.108/32,IPv4,UZ-TK
2606:54c0:d248::/45,IPv6,UZ-TK
2606:54c3:0:886::/64,IPv6,UZ-TK
2a09:bac2:d248::/45,IPv6,UZ-TK
2a09:bac3:d248::/45,IPv6,UZ-TK
2a04:4e41:1405::/52,IPv6,UZ-TK
2a04:4e41:1806:1000::/52,IPv6,UZ-TK
2a04:4e41:5605::/52,IPv6,UZ-TK
2a04:4e41:5e02:7000::/52,IPv6,UZ-TK
2a04:4e41:7602:7000::/52,IPv6,UZ-TK
140.248.34.240/31,IPv4,UZ-TK
140.248.37.76/31,IPv4,UZ-TK
146.75.132.164/31,IPv4,UZ-TK
146.75.160.164/31,IPv4,UZ-TK
146.75.169.240/31,IPv4,UZ-TK
