ip_address,ip_type,region
104.28.51.30/32,IPv4,GE-TB
104.28.51.31/32,IPv4,GE-TB
104.28.80.58/32,IPv4,GE-TB
104.28.80.59/32,IPv4,GE-TB
104.28.106.47/32,IPv4,GE-TB
104.28.106.48/32,IPv4,GE-TB
104.28.130.29/32,IPv4,GE-TB
104.28.130.30/32,IPv4,GE-TB
104.28.131.34/32,IPv4,GE-TB
104.28.131.35/32,IPv4,GE-TB
104.28.138.49/32,IPv4,GE-TB
104.28.139.1/32,IPv4,GE-TB
104.28.147.5/32,IPv4,GE-TB
2606:54c0:3838::/45,IPv6,GE-TB
2606:54c3:0:13cc::/64,IPv6,GE-TB
2a09:bac2:3838::/45,IPv6,GE-TB
2a09:bac3:3838::/45,IPv6,GE-TB
2a04:4e41:1402:4000::/52,IPv6,GE-TB
2a04:4e41:1802:5000::/52,IPv6,GE-TB
2a04:4e41:4ca0:7000::/52,IPv6,GE-TB
2a04:4e41:5602:4000::/52,IPv6,GE-TB
140.248.34.102/31,IPv4,GE-TB
140.248.36.120/31,IPv4,GE-TB
146.75.169.102/31,IPv4,GE-TB
146.75.180.26/31,IPv4,GE-TB
