ip_address,ip_type,region
104.28.141.222/32,IPv4,VN
2606:54c0:d300::/45,IPv6,VN
2606:54c3:0:12bb::/64,IPv6,VN
2606:54c3:0:1307::/64,IPv6,VN
2a09:bac2:d300::/45,IPv6,VN
2a09:bac2:d4c0::/45,IPv6,VN
2a09:bac3:d300::/45,IPv6,VN
2a09:bac3:d4c0::/45,IPv6,VN
2a04:4e41:12b0::/48,IPv6,VN
2a04:4e41:12e5::/48,IPv6,VN
2a04:4e41:5e2c::/48,IPv6,VN
2a04:4e41:640f::/48,IPv6,VN
2a04:4e41:762c::/48,IPv6,VN
140.248.16.20/31,IPv4,VN
146.75.132.166/31,IPv4,VN
146.75.154.28/31,IPv4,VN
146.75.160.166/31,IPv4,VN
146.75.187.54/31,IPv4,VN
