ip_address,ip_type,region
104.28.64.48/32,IPv4,PL-02
104.28.64.49/32,IPv4,PL-02
104.28.114.35/32,IPv4,PL-02
104.28.114.36/32,IPv4,PL-02
104.28.129.37/32,IPv4,PL-02
104.28.129.38/32,IPv4,PL-02
104.28.130.106/32,IPv4,PL-02
104.28.130.107/32,IPv4,PL-02
104.28.131.104/32,IPv4,PL-02
104.28.131.105/32,IPv4,PL-02
104.28.136.171/32,IPv4,PL-02
2606:54c0:4fb0::/45,IPv6,PL-02
2606:54c3:0:b24::/64,IPv6,PL-02
2a09:bac2:4fb0::/45,IPv6,PL-02
2a09:bac3:4fb0::/45,IPv6,PL-02
2a04:4e41:200:f000::/52,IPv6,PL-02
2a04:4e41:1403:1000::/52,IPv6,PL-02
2a04:4e41:1803:9000::/52,IPv6,PL-02
2a04:4e41:5603:1000::/52,IPv6,PL-02
140.248.34.162/31,IPv4,PL-02
140.248.36.212/31,IPv4,PL-02
146.75.162.72/31,IPv4,PL-02
146.75.169.162/31,IPv4,PL-02
