ip_address,ip_type,region
104.28.37.52/32,IPv4,ET-AA
104.28.37.53/32,IPv4,ET-AA
104.28.80.52/32,IPv4,ET-AA
104.28.80.53/32,IPv4,ET-AA
104.28.82.40/32,IPv4,ET-AA
104.28.82.41/32,IPv4,ET-AA
104.28.106.41/32,IPv4,ET-AA
104.28.106.42/32,IPv4,ET-AA
104.28.151.96/32,IPv4,ET-AA
2606:54c0:3150::/45,IPv6,ET-AA
2606:54c3:0:33c::/64,IPv6,ET-AA
2a09:bac2:3150::/45,IPv6,ET-AA
2a09:bac3:3150::/45,IPv6,ET-AA
