ip_address,ip_type,region
172.225.62.192/27,IPv4,TV
172.225.231.96/28,IPv4,TV
172.225.245.32/28,IPv4,TV
2a02:26f7:f240:4000::/64,IPv6,TV
2a02:26f7:f240:c8e0::/64,IPv6,TV
2a02:26f7:f241:4000::/64,IPv6,TV
2a02:26f7:f244:4000::/64,IPv6,TV
2a02:26f7:f244:c8e0::/64,IPv6,TV
2a02:26f7:f245:4000::/64,IPv6,TV
2a02:26f7:f248:4000::/64,IPv6,TV
2a02:26f7:f248:c8e0::/64,IPv6,TV
2a02:26f7:f249:4000::/64,IPv6,TV
2a04:4e41:2611::/48,IPv6,TV
2a04:4e41:4211::/48,IPv6,TV
2a04:4e41:5e29::/48,IPv6,TV
2a04:4e41:680b::/48,IPv6,TV
2a04:4e41:7629::/48,IPv6,TV
140.248.20.22/31,IPv4,TV
146.75.132.154/31,IPv4,TV
146.75.136.22/31,IPv4,TV
146.75.160.154/31,IPv4,TV
146.75.190.28/31,IPv4,TV
