ip_address,ip_type,region
172.225.43.32/31,IPv4,CA-PE
172.225.44.192/31,IPv4,CA-PE
172.225.139.64/31,IPv4,CA-PE
172.226.16.130/31,IPv4,CA-PE
2a02:26f7:bc00:50c2::/64,IPv6,CA-PE
2a02:26f7:bc00:50dc::/64,IPv6,CA-PE
2a02:26f7:bc00:50dd::/64,IPv6,CA-PE
2a02:26f7:bc02:50c2::/64,IPv6,CA-PE
2a02:26f7:bc02:50dc::/64,IPv6,CA-PE
2a02:26f7:bc02:50dd::/64,IPv6,CA-PE
2a02:26f7:bc04:50c2::/64,IPv6,CA-PE
2a02:26f7:bc04:50dc::/64,IPv6,CA-PE
2a02:26f7:bc04:50dd::/64,IPv6,CA-PE
2a02:26f7:bc08:50c2::/64,IPv6,CA-PE
2a02:26f7:bc08:50dc::/64,IPv6,CA-PE
2a02:26f7:bc08:50dd::/64,IPv6,CA-PE
2606:54c0:19f0::/45,IPv6,CA-PE
2606:54c0:19f8::/45,IPv6,CA-PE
2606:54c0:1a00::/45,IPv6,CA-PE
2606:54c3:0:397::/64,IPv6,CA-PE
2606:54c3:0:a02::/64,IPv6,CA-PE
2606:54c3:0:12a7::/64,IPv6,CA-PE
2a09:bac2:19f0::/45,IPv6,CA-PE
2a09:bac2:19f8::/45,IPv6,CA-PE
2a09:bac2:1a00::/45,IPv6,CA-PE
2a09:bac3:19f0::/45,IPv6,CA-PE
2a09:bac3:19f8::/45,IPv6,CA-PE
2a09:bac3:1a00::/45,IPv6,CA-PE
