ip_address,ip_type,region
2a02:26f7:e500:587b::/64,IPv6,BR-PB
2a02:26f7:e500:587c::/64,IPv6,BR-PB
2a02:26f7:e500:587d::/64,IPv6,BR-PB
2a02:26f7:e502:587b::/64,IPv6,BR-PB
2a02:26f7:e502:587c::/64,IPv6,BR-PB
2a02:26f7:e502:587d::/64,IPv6,BR-PB
2a02:26f7:e504:587b::/64,IPv6,BR-PB
2a02:26f7:e504:587c::/64,IPv6,BR-PB
2a02:26f7:e504:587d::/64,IPv6,BR-PB
2a02:26f7:e506:587b::/64,IPv6,BR-PB
2a02:26f7:e506:587c::/64,IPv6,BR-PB
2a02:26f7:e506:587d::/64,IPv6,BR-PB
2a02:26f7:e508:587b::/64,IPv6,BR-PB
2a02:26f7:e508:587c::/64,IPv6,BR-PB
2a02:26f7:e508:587d::/64,IPv6,BR-PB
2a02:26f7:e510:587b::/64,IPv6,BR-PB
2a02:26f7:e510:587c::/64,IPv6,BR-PB
2a02:26f7:e510:587d::/64,IPv6,BR-PB
2a02:26f7:e514:587b::/64,IPv6,BR-PB
2a02:26f7:e514:587c::/64,IPv6,BR-PB
2a02:26f7:e514:587d::/64,IPv6,BR-PB
2a02:26f7:e51c:587b::/64,IPv6,BR-PB
2a02:26f7:e51c:587c::/64,IPv6,BR-PB
2a02:26f7:e51c:587d::/64,IPv6,BR-PB
2a02:26f7:e524:587b::/64,IPv6,BR-PB
2a02:26f7:e524:587c::/64,IPv6,BR-PB
2a02:26f7:e524:587d::/64,IPv6,BR-PB
2a02:26f7:e528:587b::/64,IPv6,BR-PB
2a02:26f7:e528:587c::/64,IPv6,BR-PB
2a02:26f7:e528:587d::/64,IPv6,BR-PB
2a02:26f7:e52c:587b::/64,IPv6,BR-PB
2a02:26f7:e52c:587c::/64,IPv6,BR-PB
2a02:26f7:e52c:587d::/64,IPv6,BR-PB
2a02:26f7:e530:587b::/64,IPv6,BR-PB
2a02:26f7:e530:587c::/64,IPv6,BR-PB
2a02:26f7:e530:587d::/64,IPv6,BR-PB
104.28.47.74/32,IPv4,BR-PB
104.28.47.75/32,IPv4,BR-PB
104.28.47.179/32,IPv4,BR-PB
104.28.47.180/32,IPv4,BR-PB
104.28.61.27/32,IPv4,BR-PB
104.28.61.28/32,IPv4,BR-PB
104.28.61.62/32,IPv4,BR-PB
104.28.61.63/32,IPv4,BR-PB
104.28.63.71/32,IPv4,BR-PB
104.28.63.72/32,IPv4,BR-PB
104.28.63.176/32,IPv4,BR-PB
104.28.63.177/32,IPv4,BR-PB
104.28.113.72/32,IPv4,BR-PB
104.28.113.73/32,IPv4,BR-PB
104.28.113.167/32,IPv4,BR-PB
104.28.113.168/32,IPv4,BR-PB
2606:54c0:900::/45,IPv6,BR-PB
2606:54c0:908::/45,IPv6,BR-PB
2606:54c0:910::/45,IPv6,BR-PB
2606:54c3:0:e39::/64,IPv6,BR-PB
2606:54c3:0:1503::/64,IPv6,BR-PB
2606:54c3:0:19c6::/64,IPv6,BR-PB
2a09:bac2:900::/45,IPv6,BR-PB
2a09:bac2:908::/45,IPv6,BR-PB
2a09:bac2:910::/45,IPv6,BR-PB
2a09:bac3:900::/45,IPv6,BR-PB
2a09:bac3:908::/45,IPv6,BR-PB
2a09:bac3:910::/45,IPv6,BR-PB
