ip_address,ip_type,region
104.28.31.57/32,IPv4,RU-SVE
104.28.31.58/32,IPv4,RU-SVE
104.28.51.191/32,IPv4,RU-SVE
104.28.51.192/32,IPv4,RU-SVE
104.28.65.59/32,IPv4,RU-SVE
104.28.65.60/32,IPv4,RU-SVE
104.28.106.164/32,IPv4,RU-SVE
104.28.106.165/32,IPv4,RU-SVE
104.28.131.140/32,IPv4,RU-SVE
104.28.131.141/32,IPv4,RU-SVE
104.28.148.97/32,IPv4,RU-SVE
2606:54c0:50f8::/45,IPv6,RU-SVE
2606:54c3:0:87e::/64,IPv6,RU-SVE
2a09:bac2:50f8::/45,IPv6,RU-SVE
2a09:bac3:50f8::/45,IPv6,RU-SVE
2a04:4e41:1404:7000::/52,IPv6,RU-SVE
2a04:4e41:1805::/52,IPv6,RU-SVE
2a04:4e41:5604:7000::/52,IPv6,RU-SVE
140.248.34.214/31,IPv4,RU-SVE
140.248.37.12/31,IPv4,RU-SVE
146.75.169.214/31,IPv4,RU-SVE
