ip_address,ip_type,region
104.28.141.151/32,IPv4,RU-MOS
104.28.141.152/32,IPv4,RU-MOS
104.28.141.153/32,IPv4,RU-MOS
104.28.141.154/32,IPv4,RU-MOS
104.28.141.155/32,IPv4,RU-MOS
104.28.141.156/32,IPv4,RU-MOS
104.28.141.157/32,IPv4,RU-MOS
104.28.141.158/32,IPv4,RU-MOS
104.28.141.159/32,IPv4,RU-MOS
104.28.143.2/32,IPv4,RU-MOS
104.28.143.9/32,IPv4,RU-MOS
104.28.143.26/32,IPv4,RU-MOS
104.28.143.48/32,IPv4,RU-MOS
104.28.143.82/32,IPv4,RU-MOS
104.28.148.66/32,IPv4,RU-MOS
104.28.148.67/32,IPv4,RU-MOS
104.28.148.68/32,IPv4,RU-MOS
104.28.148.69/32,IPv4,RU-MOS
104.28.148.70/32,IPv4,RU-MOS
104.28.148.71/32,IPv4,RU-MOS
104.28.148.72/32,IPv4,RU-MOS
104.28.148.73/32,IPv4,RU-MOS
104.28.148.74/32,IPv4,RU-MOS
104.28.148.75/32,IPv4,RU-MOS
104.28.148.76/32,IPv4,RU-MOS
104.28.148.77/32,IPv4,RU-MOS
104.28.148.78/32,IPv4,RU-MOS
104.28.148.79/32,IPv4,RU-MOS
104.28.148.86/32,IPv4,RU-MOS
2606:54c0:50b8::/45,IPv6,RU-MOS
2606:54c3:0:10b8::/64,IPv6,RU-MOS
2a09:bac2:50b8::/45,IPv6,RU-MOS
2a09:bac3:50b8::/45,IPv6,RU-MOS
