ip_address,ip_type,service,region
20.99.24.16/28,IPv4,AppServiceManagement.EastUSSTG,usstagee
2603:1030:104:2::c0/123,IPv6,AppServiceManagement.EastUSSTG,usstagee
2603:1030:104:402::100/122,IPv6,AppServiceManagement.EastUSSTG,usstagee
2603:1030:104:402::600/122,IPv6,AppServiceManagement.EastUSSTG,usstagee
2603:1030:104:802::c0/122,IPv6,AppServiceManagement.EastUSSTG,usstagee
