ip_address,ip_type,region
172.225.54.96/27,IPv4,KG
172.225.71.0/27,IPv4,KG
172.225.182.160/27,IPv4,KG
172.225.200.48/28,IPv4,KG
2a02:26f7:ce40:4000::/64,IPv6,KG
2a02:26f7:ce40:d060::/64,IPv6,KG
2a02:26f7:ce40:d061::/64,IPv6,KG
2a02:26f7:ce40:d062::/64,IPv6,KG
2a02:26f7:ce40:d063::/64,IPv6,KG
2a02:26f7:ce40:d064::/64,IPv6,KG
2a02:26f7:ce40:d065::/64,IPv6,KG
2a02:26f7:ce40:d066::/64,IPv6,KG
2a02:26f7:ce41:4000::/64,IPv6,KG
2a02:26f7:ce44:4000::/64,IPv6,KG
2a02:26f7:ce44:d060::/64,IPv6,KG
2a02:26f7:ce44:d061::/64,IPv6,KG
2a02:26f7:ce44:d062::/64,IPv6,KG
2a02:26f7:ce44:d063::/64,IPv6,KG
2a02:26f7:ce44:d064::/64,IPv6,KG
2a02:26f7:ce44:d065::/64,IPv6,KG
2a02:26f7:ce44:d066::/64,IPv6,KG
2a02:26f7:ce45:4000::/64,IPv6,KG
2a02:26f7:ce48:4000::/64,IPv6,KG
2a02:26f7:ce48:d060::/64,IPv6,KG
2a02:26f7:ce48:d061::/64,IPv6,KG
2a02:26f7:ce48:d062::/64,IPv6,KG
2a02:26f7:ce48:d063::/64,IPv6,KG
2a02:26f7:ce48:d064::/64,IPv6,KG
2a02:26f7:ce48:d065::/64,IPv6,KG
2a02:26f7:ce48:d066::/64,IPv6,KG
2a02:26f7:ce49:4000::/64,IPv6,KG
2a02:26f7:ce4c:4000::/64,IPv6,KG
2a02:26f7:ce4c:d060::/64,IPv6,KG
2a02:26f7:ce4c:d061::/64,IPv6,KG
2a02:26f7:ce4c:d062::/64,IPv6,KG
2a02:26f7:ce4c:d063::/64,IPv6,KG
2a02:26f7:ce4c:d064::/64,IPv6,KG
2a02:26f7:ce4c:d065::/64,IPv6,KG
2a02:26f7:ce4c:d066::/64,IPv6,KG
2a02:26f7:ce4d:4000::/64,IPv6,KG
2a04:4e41:20c::/48,IPv6,KG
2a04:4e41:1825::/48,IPv6,KG
140.248.36.158/31,IPv4,KG
146.75.162.38/31,IPv4,KG
