ip_address,ip_type,region
172.225.188.240/31,IPv4,BE-VLG
172.225.190.96/27,IPv4,BE-VLG
172.225.229.32/31,IPv4,BE-VLG
172.225.233.32/31,IPv4,BE-VLG
172.225.252.0/27,IPv4,BE-VLG
172.225.253.64/31,IPv4,BE-VLG
2a02:26f7:fb00::/54,IPv6,BE-VLG
2a02:26f7:fb00:500::/60,IPv6,BE-VLG
2a02:26f7:fb00:4000::/64,IPv6,BE-VLG
2a02:26f7:fb00:4140::/64,IPv6,BE-VLG
2a02:26f7:fb00:4141::/64,IPv6,BE-VLG
2a02:26f7:fb00:4145::/64,IPv6,BE-VLG
2a02:26f7:fb00:4149::/64,IPv6,BE-VLG
2a02:26f7:fb00:414a::/64,IPv6,BE-VLG
2a02:26f7:fb00:414e::/64,IPv6,BE-VLG
2a02:26f7:fb00:4152::/64,IPv6,BE-VLG
2a02:26f7:fb00:4154::/64,IPv6,BE-VLG
2a02:26f7:fb00:4157::/64,IPv6,BE-VLG
2a02:26f7:fb00:4158::/64,IPv6,BE-VLG
2a02:26f7:fb00:415a::/64,IPv6,BE-VLG
2a02:26f7:fb00:415d::/64,IPv6,BE-VLG
2a02:26f7:fb00:4161::/64,IPv6,BE-VLG
2a02:26f7:fb00:4165::/64,IPv6,BE-VLG
2a02:26f7:fb00:4168::/64,IPv6,BE-VLG
2a02:26f7:fb01:4000::/64,IPv6,BE-VLG
2a02:26f7:fb02:500::/60,IPv6,BE-VLG
2a02:26f7:fb02:4140::/64,IPv6,BE-VLG
2a02:26f7:fb02:4141::/64,IPv6,BE-VLG
2a02:26f7:fb02:4145::/64,IPv6,BE-VLG
2a02:26f7:fb02:4149::/64,IPv6,BE-VLG
2a02:26f7:fb02:414a::/64,IPv6,BE-VLG
2a02:26f7:fb02:414e::/64,IPv6,BE-VLG
2a02:26f7:fb02:4152::/64,IPv6,BE-VLG
2a02:26f7:fb02:4154::/64,IPv6,BE-VLG
2a02:26f7:fb02:4157::/64,IPv6,BE-VLG
2a02:26f7:fb02:4158::/64,IPv6,BE-VLG
2a02:26f7:fb02:415a::/64,IPv6,BE-VLG
2a02:26f7:fb02:415d::/64,IPv6,BE-VLG
2a02:26f7:fb02:4161::/64,IPv6,BE-VLG
2a02:26f7:fb02:4165::/64,IPv6,BE-VLG
2a02:26f7:fb02:4168::/64,IPv6,BE-VLG
2a02:26f7:fb04:500::/60,IPv6,BE-VLG
2a02:26f7:fb04:4140::/64,IPv6,BE-VLG
2a02:26f7:fb04:4141::/64,IPv6,BE-VLG
2a02:26f7:fb04:4145::/64,IPv6,BE-VLG
2a02:26f7:fb04:4149::/64,IPv6,BE-VLG
2a02:26f7:fb04:414a::/64,IPv6,BE-VLG
2a02:26f7:fb04:414e::/64,IPv6,BE-VLG
2a02:26f7:fb04:4152::/64,IPv6,BE-VLG
2a02:26f7:fb04:4154::/64,IPv6,BE-VLG
2a02:26f7:fb04:4157::/64,IPv6,BE-VLG
2a02:26f7:fb04:4158::/64,IPv6,BE-VLG
2a02:26f7:fb04:415a::/64,IPv6,BE-VLG
2a02:26f7:fb04:415d::/64,IPv6,BE-VLG
2a02:26f7:fb04:4161::/64,IPv6,BE-VLG
2a02:26f7:fb04:4165::/64,IPv6,BE-VLG
2a02:26f7:fb04:4168::/64,IPv6,BE-VLG
2a02:26f7:fb08::/54,IPv6,BE-VLG
2a02:26f7:fb08:500::/60,IPv6,BE-VLG
