ip_address,ip_type,region
172.224.234.96/28,IPv4,GY
172.225.32.192/27,IPv4,GY
172.225.193.96/28,IPv4,GY
172.225.238.224/28,IPv4,GY
172.226.78.64/28,IPv4,GY
2a02:26f7:e900:4000::/64,IPv6,GY
2a02:26f7:e900:c360::/64,IPv6,GY
2a02:26f7:e901:4000::/64,IPv6,GY
2a02:26f7:e908:4000::/64,IPv6,GY
2a02:26f7:e908:c360::/64,IPv6,GY
2a02:26f7:e909:4000::/64,IPv6,GY
2a02:26f7:e90c:4000::/64,IPv6,GY
2a02:26f7:e90c:c360::/64,IPv6,GY
2a02:26f7:e90d:4000::/64,IPv6,GY
2a02:26f7:e910:4000::/64,IPv6,GY
2a02:26f7:e910:c360::/64,IPv6,GY
2a02:26f7:e911:4000::/64,IPv6,GY
2a02:26f7:e914:4000::/64,IPv6,GY
2a02:26f7:e914:c360::/64,IPv6,GY
2a02:26f7:e915:4000::/64,IPv6,GY
2a04:4e41:612::/48,IPv6,GY
2a04:4e41:361c::/48,IPv6,GY
2a04:4e41:3a23::/48,IPv6,GY
140.248.4.38/31,IPv4,GY
140.248.44.56/31,IPv4,GY
146.75.252.6/31,IPv4,GY
