ip_address,ip_type,region
2a02:26f7:b600:db4d::/64,IPv6,PH-CAP
2a02:26f7:b601:db4d::/64,IPv6,PH-CAP
2a02:26f7:b604:db4d::/64,IPv6,PH-CAP
2a02:26f7:b608:db4d::/64,IPv6,PH-CAP
