ip_address,ip_type,region
104.28.30.159/32,IPv4,GB-POR
104.28.30.160/32,IPv4,GB-POR
104.28.40.164/32,IPv4,GB-POR
104.28.40.165/32,IPv4,GB-POR
104.28.42.142/32,IPv4,GB-POR
104.28.42.143/32,IPv4,GB-POR
104.28.86.130/32,IPv4,GB-POR
104.28.86.131/32,IPv4,GB-POR
104.28.89.101/32,IPv4,GB-POR
104.28.89.102/32,IPv4,GB-POR
2606:54c0:37f0::/45,IPv6,GB-POR
2606:54c3:0:cd7::/64,IPv6,GB-POR
2a09:bac2:37f0::/45,IPv6,GB-POR
2a09:bac3:37f0::/45,IPv6,GB-POR
2a04:4e41:1302:2000::/52,IPv6,GB-POR
2a04:4e41:1602:8000::/52,IPv6,GB-POR
2a04:4e41:4e02:1000::/52,IPv6,GB-POR
2a04:4e41:7402:8000::/52,IPv6,GB-POR
140.248.40.90/31,IPv4,GB-POR
146.75.168.104/31,IPv4,GB-POR
146.75.174.78/31,IPv4,GB-POR
146.75.185.104/31,IPv4,GB-POR
