ip_address,ip_type,region
172.224.229.80/28,IPv4,IO
172.225.136.80/28,IPv4,IO
172.225.220.112/28,IPv4,IO
2a02:26f7:d680:4000::/64,IPv6,IO
2a02:26f7:d680:c3a0::/64,IPv6,IO
2a02:26f7:d681:4000::/64,IPv6,IO
2a02:26f7:d688:4000::/64,IPv6,IO
2a02:26f7:d688:c3a0::/64,IPv6,IO
2a02:26f7:d689:4000::/64,IPv6,IO
2a02:26f7:d68c:4000::/64,IPv6,IO
2a02:26f7:d68c:c3a0::/64,IPv6,IO
2a02:26f7:d68d:4000::/64,IPv6,IO
104.28.66.21/32,IPv4,IO
104.28.66.22/32,IPv4,IO
104.28.66.23/32,IPv4,IO
104.28.117.17/32,IPv4,IO
104.28.117.18/32,IPv4,IO
2606:54c0:40b0::/45,IPv6,IO
2606:54c3:0:183a::/64,IPv6,IO
2a09:bac2:40b0::/45,IPv6,IO
2a09:bac3:40b0::/45,IPv6,IO
2a04:4e41:1316::/48,IPv6,IO
2a04:4e41:160f::/48,IPv6,IO
2a04:4e41:4e0e::/48,IPv6,IO
2a04:4e41:740f::/48,IPv6,IO
140.248.40.136/31,IPv4,IO
146.75.168.128/31,IPv4,IO
146.75.174.114/31,IPv4,IO
146.75.185.128/31,IPv4,IO
