ip_address,ip_type,region
104.28.60.221/32,IPv4,TR-35
104.28.60.222/32,IPv4,TR-35
104.28.81.18/32,IPv4,TR-35
104.28.81.19/32,IPv4,TR-35
104.28.106.232/32,IPv4,TR-35
104.28.106.233/32,IPv4,TR-35
104.28.130.156/32,IPv4,TR-35
104.28.130.157/32,IPv4,TR-35
104.28.131.158/32,IPv4,TR-35
104.28.131.159/32,IPv4,TR-35
104.28.150.180/32,IPv4,TR-35
104.28.150.181/32,IPv4,TR-35
104.28.150.182/32,IPv4,TR-35
2606:54c0:57d0::/45,IPv6,TR-35
2606:54c3:0:57c::/64,IPv6,TR-35
2a09:bac2:57d0::/45,IPv6,TR-35
2a09:bac3:57d0::/45,IPv6,TR-35
2a04:4e41:201:c000::/52,IPv6,TR-35
2a04:4e41:1404:e000::/52,IPv6,TR-35
2a04:4e41:1805:c000::/52,IPv6,TR-35
2a04:4e41:4c80:4000::/52,IPv6,TR-35
2a04:4e41:5604:e000::/52,IPv6,TR-35
140.248.18.12/31,IPv4,TR-35
140.248.34.234/31,IPv4,TR-35
140.248.37.62/31,IPv4,TR-35
146.75.162.106/31,IPv4,TR-35
146.75.169.234/31,IPv4,TR-35
