ip_address,ip_type,region
104.28.146.148/32,IPv4,MU-GP
104.28.150.114/32,IPv4,MU-GP
2606:54c0:48d8::/45,IPv6,MU-GP
2606:54c3:0:ab::/64,IPv6,MU-GP
2a09:bac2:48d8::/45,IPv6,MU-GP
2a09:bac3:48d8::/45,IPv6,MU-GP
