ip_address,ip_type,region
104.28.32.40/32,IPv4,CO-COR
104.28.32.41/32,IPv4,CO-COR
104.28.36.54/32,IPv4,CO-COR
104.28.36.55/32,IPv4,CO-COR
104.28.91.38/32,IPv4,CO-COR
104.28.91.39/32,IPv4,CO-COR
104.28.92.46/32,IPv4,CO-COR
104.28.92.47/32,IPv4,CO-COR
104.28.94.46/32,IPv4,CO-COR
104.28.94.47/32,IPv4,CO-COR
104.28.126.46/32,IPv4,CO-COR
104.28.126.47/32,IPv4,CO-COR
2606:54c0:26b8::/45,IPv6,CO-COR
2606:54c3:0:1689::/64,IPv6,CO-COR
2a09:bac2:26b8::/45,IPv6,CO-COR
2a09:bac3:26b8::/45,IPv6,CO-COR
