ip_address,ip_type,region
45.32.160.0/20,IPv4,US-FL
45.63.104.0/21,IPv4,US-FL
45.77.72.0/22,IPv4,US-FL
45.77.80.0/22,IPv4,US-FL
45.77.92.0/22,IPv4,US-FL
45.77.112.0/21,IPv4,US-FL
45.77.160.0/21,IPv4,US-FL
45.77.192.0/21,IPv4,US-FL
96.30.208.0/20,IPv4,US-FL
104.156.240.0/21,IPv4,US-FL
104.207.144.0/22,IPv4,US-FL
104.238.136.0/23,IPv4,US-FL
104.238.138.0/23,IPv4,US-FL
108.61.120.0/24,IPv4,US-FL
108.61.226.0/24,IPv4,US-FL
108.61.249.0/24,IPv4,US-FL
140.82.24.0/21,IPv4,US-FL
144.202.32.0/20,IPv4,US-FL
149.28.96.0/20,IPv4,US-FL
207.246.64.0/20,IPv4,US-FL
207.246.112.0/21,IPv4,US-FL
2001:19f0:9000::/38,IPv6,US-FL
