ip_address,ip_type,region
104.28.68.128/32,IPv4,RU-KHA
104.28.68.129/32,IPv4,RU-KHA
104.28.71.128/32,IPv4,RU-KHA
104.28.71.129/32,IPv4,RU-KHA
104.28.84.110/32,IPv4,RU-KHA
104.28.84.111/32,IPv4,RU-KHA
104.28.100.106/32,IPv4,RU-KHA
104.28.100.107/32,IPv4,RU-KHA
104.28.102.106/32,IPv4,RU-KHA
104.28.102.107/32,IPv4,RU-KHA
104.28.119.102/32,IPv4,RU-KHA
104.28.119.103/32,IPv4,RU-KHA
104.28.122.102/32,IPv4,RU-KHA
104.28.122.103/32,IPv4,RU-KHA
2606:54c0:50a8::/45,IPv6,RU-KHA
2606:54c3:0:f54::/64,IPv6,RU-KHA
2a09:bac2:50a8::/45,IPv6,RU-KHA
2a09:bac3:50a8::/45,IPv6,RU-KHA
