ip_address,ip_type,service,region
172.194.73.128/28,IPv4,AzureDataExplorerManagement.NortheastUS5,northeastus5
2603:1030:1602:1::400/123,IPv6,AzureDataExplorerManagement.NortheastUS5,northeastus5
