ip_address,ip_type,region
104.28.146.229/32,IPv4,GR-B
2606:54c0:38b8::/45,IPv6,GR-B
2606:54c3:0:369::/64,IPv6,GR-B
2a09:bac2:38b8::/45,IPv6,GR-B
2a09:bac3:38b8::/45,IPv6,GR-B
2a04:4e41:1302:e000::/52,IPv6,GR-B
2a04:4e41:1402:5000::/52,IPv6,GR-B
2a04:4e41:1802:6000::/52,IPv6,GR-B
2a04:4e41:4c80:6000::/52,IPv6,GR-B
2a04:4e41:5602:5000::/52,IPv6,GR-B
140.248.18.18/31,IPv4,GR-B
140.248.34.108/31,IPv4,GR-B
140.248.36.126/31,IPv4,GR-B
140.248.40.124/31,IPv4,GR-B
146.75.169.108/31,IPv4,GR-B
