ip_address,ip_type,region
2a02:26f7:b600:db11::/64,IPv6,PH-CEB
2a02:26f7:b600:db14::/64,IPv6,PH-CEB
2a02:26f7:b600:db2a::/64,IPv6,PH-CEB
2a02:26f7:b600:db31::/64,IPv6,PH-CEB
2a02:26f7:b601:db11::/64,IPv6,PH-CEB
2a02:26f7:b601:db14::/64,IPv6,PH-CEB
2a02:26f7:b601:db2a::/64,IPv6,PH-CEB
2a02:26f7:b601:db31::/64,IPv6,PH-CEB
2a02:26f7:b604:db11::/64,IPv6,PH-CEB
2a02:26f7:b604:db14::/64,IPv6,PH-CEB
2a02:26f7:b604:db2a::/64,IPv6,PH-CEB
2a02:26f7:b604:db31::/64,IPv6,PH-CEB
2a02:26f7:b608:db11::/64,IPv6,PH-CEB
2a02:26f7:b608:db14::/64,IPv6,PH-CEB
2a02:26f7:b608:db2a::/64,IPv6,PH-CEB
2a02:26f7:b608:db31::/64,IPv6,PH-CEB
