ip_address,ip_type,service,region
20.38.142.112/29,IPv4,AzureDigitalTwins.UAENorth,uaenorth
20.38.142.192/27,IPv4,AzureDigitalTwins.UAENorth,uaenorth
2603:1040:904:2::700/121,IPv6,AzureDigitalTwins.UAENorth,uaenorth
