ip_address,ip_type,region
172.224.254.0/28,IPv4,RU
172.224.254.64/27,IPv4,RU
172.225.34.128/26,IPv4,RU
172.225.34.192/28,IPv4,RU
172.225.34.208/28,IPv4,RU
172.225.35.96/30,IPv4,RU
172.225.35.112/28,IPv4,RU
172.225.37.0/27,IPv4,RU
172.225.43.0/27,IPv4,RU
172.225.46.128/27,IPv4,RU
172.225.46.160/27,IPv4,RU
172.225.52.0/27,IPv4,RU
172.225.52.32/27,IPv4,RU
172.225.52.64/27,IPv4,RU
172.225.59.160/27,IPv4,RU
172.225.68.0/27,IPv4,RU
172.225.68.32/27,IPv4,RU
172.225.68.64/26,IPv4,RU
172.225.68.128/27,IPv4,RU
172.225.68.160/27,IPv4,RU
172.225.68.192/27,IPv4,RU
172.225.69.112/30,IPv4,RU
172.225.69.128/28,IPv4,RU
172.225.71.192/27,IPv4,RU
172.225.71.224/27,IPv4,RU
172.225.80.64/27,IPv4,RU
172.225.119.0/27,IPv4,RU
172.225.124.0/26,IPv4,RU
172.225.124.64/27,IPv4,RU
172.225.124.96/27,IPv4,RU
172.225.124.244/30,IPv4,RU
172.225.127.160/27,IPv4,RU
172.225.127.192/27,IPv4,RU
172.225.127.224/27,IPv4,RU
172.225.134.192/27,IPv4,RU
172.225.161.160/28,IPv4,RU
172.225.172.112/28,IPv4,RU
172.225.172.128/28,IPv4,RU
172.225.172.144/28,IPv4,RU
172.225.172.160/28,IPv4,RU
172.225.172.176/28,IPv4,RU
172.225.183.16/31,IPv4,RU
172.225.183.24/29,IPv4,RU
172.225.183.32/27,IPv4,RU
172.225.183.64/27,IPv4,RU
172.225.183.96/27,IPv4,RU
172.225.210.144/28,IPv4,RU
172.225.210.160/28,IPv4,RU
172.225.210.176/28,IPv4,RU
172.225.221.176/28,IPv4,RU
172.225.227.160/28,IPv4,RU
172.225.227.176/28,IPv4,RU
172.225.227.192/28,IPv4,RU
172.226.48.16/28,IPv4,RU
172.226.48.32/31,IPv4,RU
172.226.48.36/30,IPv4,RU
172.226.48.48/28,IPv4,RU
172.226.50.0/28,IPv4,RU
172.226.50.16/31,IPv4,RU
172.226.50.20/30,IPv4,RU
172.226.50.32/28,IPv4,RU
2a02:26f7:b680:4000::/64,IPv6,RU
2a02:26f7:b680:d160::/64,IPv6,RU
2a02:26f7:b680:d161::/64,IPv6,RU
2a02:26f7:b680:d162::/64,IPv6,RU
2a02:26f7:b680:d163::/64,IPv6,RU
2a02:26f7:b680:d164::/64,IPv6,RU
2a02:26f7:b680:d165::/64,IPv6,RU
2a02:26f7:b680:d166::/64,IPv6,RU
2a02:26f7:b680:d167::/64,IPv6,RU
2a02:26f7:b680:d168::/64,IPv6,RU
2a02:26f7:b681:4000::/64,IPv6,RU
2a02:26f7:b684:4000::/64,IPv6,RU
2a02:26f7:b684:d160::/64,IPv6,RU
2a02:26f7:b684:d161::/64,IPv6,RU
2a02:26f7:b684:d162::/64,IPv6,RU
2a02:26f7:b684:d163::/64,IPv6,RU
2a02:26f7:b684:d164::/64,IPv6,RU
2a02:26f7:b684:d165::/64,IPv6,RU
2a02:26f7:b684:d166::/64,IPv6,RU
2a02:26f7:b684:d167::/64,IPv6,RU
2a02:26f7:b684:d168::/64,IPv6,RU
2a02:26f7:b685:4000::/64,IPv6,RU
2a02:26f7:b688:4000::/64,IPv6,RU
2a02:26f7:b688:d160::/64,IPv6,RU
2a02:26f7:b688:d161::/64,IPv6,RU
2a02:26f7:b688:d162::/64,IPv6,RU
2a02:26f7:b688:d163::/64,IPv6,RU
2a02:26f7:b688:d164::/64,IPv6,RU
2a02:26f7:b688:d165::/64,IPv6,RU
2a02:26f7:b688:d166::/64,IPv6,RU
2a02:26f7:b688:d167::/64,IPv6,RU
2a02:26f7:b688:d168::/64,IPv6,RU
2a02:26f7:b689:4000::/64,IPv6,RU
2a02:26f7:b68c:4000::/64,IPv6,RU
2a02:26f7:b68c:d160::/64,IPv6,RU
2a02:26f7:b68c:d161::/64,IPv6,RU
2a02:26f7:b68c:d162::/64,IPv6,RU
2a02:26f7:b68c:d163::/64,IPv6,RU
2a02:26f7:b68c:d164::/64,IPv6,RU
2a02:26f7:b68c:d165::/64,IPv6,RU
2a02:26f7:b68c:d166::/64,IPv6,RU
2a02:26f7:b68c:d167::/64,IPv6,RU
2a02:26f7:b68c:d168::/64,IPv6,RU
2a02:26f7:b68d:4000::/64,IPv6,RU
2a02:26f7:b7c0:4000::/64,IPv6,RU
2a02:26f7:b7c0:d260::/64,IPv6,RU
2a02:26f7:b7c0:d261::/64,IPv6,RU
2a02:26f7:b7c0:d262::/64,IPv6,RU
2a02:26f7:b7c0:d263::/64,IPv6,RU
2a02:26f7:b7c0:d265::/64,IPv6,RU
2a02:26f7:b7c0:d266::/64,IPv6,RU
2a02:26f7:b7c0:d267::/64,IPv6,RU
2a02:26f7:b7c0:d268::/64,IPv6,RU
2a02:26f7:b7c0:d269::/64,IPv6,RU
2a02:26f7:b7c0:d26a::/64,IPv6,RU
2a02:26f7:b7c0:d26b::/64,IPv6,RU
2a02:26f7:b7c1:4000::/64,IPv6,RU
2a02:26f7:b7c4:4000::/64,IPv6,RU
2a02:26f7:b7c4:d260::/64,IPv6,RU
2a02:26f7:b7c4:d261::/64,IPv6,RU
2a02:26f7:b7c4:d262::/64,IPv6,RU
2a02:26f7:b7c4:d263::/64,IPv6,RU
2a02:26f7:b7c4:d265::/64,IPv6,RU
2a02:26f7:b7c4:d266::/64,IPv6,RU
2a02:26f7:b7c4:d267::/64,IPv6,RU
2a02:26f7:b7c4:d268::/64,IPv6,RU
2a02:26f7:b7c4:d269::/64,IPv6,RU
2a02:26f7:b7c4:d26a::/64,IPv6,RU
2a02:26f7:b7c4:d26b::/64,IPv6,RU
2a02:26f7:b7c5:4000::/64,IPv6,RU
2a02:26f7:b7c8:4000::/64,IPv6,RU
2a02:26f7:b7c8:d260::/64,IPv6,RU
2a02:26f7:b7c8:d261::/64,IPv6,RU
2a02:26f7:b7c8:d262::/64,IPv6,RU
2a02:26f7:b7c8:d263::/64,IPv6,RU
2a02:26f7:b7c8:d265::/64,IPv6,RU
2a02:26f7:b7c8:d266::/64,IPv6,RU
2a02:26f7:b7c8:d267::/64,IPv6,RU
2a02:26f7:b7c8:d268::/64,IPv6,RU
2a02:26f7:b7c8:d269::/64,IPv6,RU
2a02:26f7:b7c8:d26a::/64,IPv6,RU
2a02:26f7:b7c8:d26b::/64,IPv6,RU
2a02:26f7:b7c9:4000::/64,IPv6,RU
