ip_address,ip_type,region
45.63.64.0/20,IPv4,US-IL
45.76.16.0/20,IPv4,US-IL
45.76.224.0/21,IPv4,US-IL
66.42.112.0/20,IPv4,US-IL
68.232.167.0/24,IPv4,US-IL
68.232.168.0/24,IPv4,US-IL
68.232.169.0/24,IPv4,US-IL
68.232.170.0/24,IPv4,US-IL
68.232.171.0/24,IPv4,US-IL
68.232.172.0/24,IPv4,US-IL
68.232.173.0/24,IPv4,US-IL
68.232.174.0/24,IPv4,US-IL
68.232.176.0/24,IPv4,US-IL
68.232.177.0/24,IPv4,US-IL
68.232.181.0/24,IPv4,US-IL
68.232.182.0/24,IPv4,US-IL
68.232.183.0/24,IPv4,US-IL
68.232.184.0/24,IPv4,US-IL
104.156.234.0/23,IPv4,US-IL
104.207.136.0/21,IPv4,US-IL
104.238.162.0/23,IPv4,US-IL
104.238.164.0/23,IPv4,US-IL
107.191.48.0/22,IPv4,US-IL
108.61.100.0/23,IPv4,US-IL
108.61.119.0/24,IPv4,US-IL
108.61.202.0/23,IPv4,US-IL
108.61.228.0/23,IPv4,US-IL
108.61.238.0/24,IPv4,US-IL
108.61.242.0/24,IPv4,US-IL
137.220.56.0/21,IPv4,US-IL
144.202.48.0/20,IPv4,US-IL
149.28.112.0/20,IPv4,US-IL
173.199.88.0/21,IPv4,US-IL
207.148.8.0/21,IPv4,US-IL
209.222.28.0/24,IPv4,US-IL
216.128.144.0/20,IPv4,US-IL
2001:19f0:5c00::/38,IPv6,US-IL
