ip_address,ip_type,region
2a02:26f7:b600:db3c::/64,IPv6,PH-LAN
2a02:26f7:b601:db3c::/64,IPv6,PH-LAN
2a02:26f7:b604:db3c::/64,IPv6,PH-LAN
2a02:26f7:b608:db3c::/64,IPv6,PH-LAN
