ip_address,ip_type,region
172.225.77.224/27,IPv4,TL
172.225.114.48/28,IPv4,TL
172.225.180.208/28,IPv4,TL
172.225.211.64/28,IPv4,TL
172.226.46.128/26,IPv4,TL
2a02:26f7:c600:4000::/64,IPv6,TL
2a02:26f7:c600:c8a0::/64,IPv6,TL
2a02:26f7:c601:4000::/64,IPv6,TL
2a02:26f7:c602:4000::/64,IPv6,TL
2a02:26f7:c602:c8a0::/64,IPv6,TL
2a02:26f7:c603:4000::/64,IPv6,TL
2a02:26f7:c604:4000::/64,IPv6,TL
2a02:26f7:c604:c8a0::/64,IPv6,TL
2a02:26f7:c605:4000::/64,IPv6,TL
2a02:26f7:c608:4000::/64,IPv6,TL
2a02:26f7:c608:c8a0::/64,IPv6,TL
2a02:26f7:c609:4000::/64,IPv6,TL
2a02:26f7:c609:c8a0::/64,IPv6,TL
2a02:26f7:c60a:4000::/64,IPv6,TL
2a02:26f7:c60b:4000::/64,IPv6,TL
2a04:4e41:814::/48,IPv6,TL
2a04:4e41:4613::/48,IPv6,TL
2a04:4e41:4814::/48,IPv6,TL
2a04:4e41:5e26::/48,IPv6,TL
2a04:4e41:7626::/48,IPv6,TL
140.248.24.90/31,IPv4,TL
140.248.41.90/31,IPv4,TL
140.248.48.38/31,IPv4,TL
146.75.132.146/31,IPv4,TL
146.75.160.146/31,IPv4,TL
