ip_address,ip_type,region
2a02:26f7:f7c0:e127::/64,IPv6,CO-SUC
2a02:26f7:f7c0:e171::/64,IPv6,CO-SUC
2a02:26f7:f7c2:e127::/64,IPv6,CO-SUC
2a02:26f7:f7c2:e171::/64,IPv6,CO-SUC
2a02:26f7:f7c4:e127::/64,IPv6,CO-SUC
2a02:26f7:f7c4:e171::/64,IPv6,CO-SUC
2a02:26f7:f7cc:e127::/64,IPv6,CO-SUC
2a02:26f7:f7cc:e171::/64,IPv6,CO-SUC
2a02:26f7:f7d0:e127::/64,IPv6,CO-SUC
2a02:26f7:f7d0:e171::/64,IPv6,CO-SUC
2a02:26f7:f7d4:e127::/64,IPv6,CO-SUC
2a02:26f7:f7d4:e171::/64,IPv6,CO-SUC
2a02:26f7:f7d8:e127::/64,IPv6,CO-SUC
2a02:26f7:f7d8:e171::/64,IPv6,CO-SUC
