ip_address,ip_type,region
2a04:4e41:1302:8000::/52,IPv6,GB-STH
2a04:4e41:1602:e000::/52,IPv6,GB-STH
2a04:4e41:4e02:7000::/52,IPv6,GB-STH
2a04:4e41:7402:e000::/52,IPv6,GB-STH
140.248.40.102/31,IPv4,GB-STH
146.75.168.116/31,IPv4,GB-STH
146.75.174.90/31,IPv4,GB-STH
146.75.185.116/31,IPv4,GB-STH
