ip_address,ip_type,region
172.224.230.192/28,IPv4,MU
172.225.79.224/27,IPv4,MU
172.225.142.64/28,IPv4,MU
172.225.161.112/28,IPv4,MU
172.225.221.48/28,IPv4,MU
172.226.44.0/26,IPv4,MU
2a02:26f7:d4c0:4000::/64,IPv6,MU
2a02:26f7:d4c0:c5a0::/64,IPv6,MU
2a02:26f7:d4c1:4000::/64,IPv6,MU
2a02:26f7:d4c4:4000::/64,IPv6,MU
2a02:26f7:d4c4:c5a0::/64,IPv6,MU
2a02:26f7:d4c5:4000::/64,IPv6,MU
2a02:26f7:d4c8:4000::/64,IPv6,MU
2a02:26f7:d4c8:c5a0::/64,IPv6,MU
2a02:26f7:d4c9:4000::/64,IPv6,MU
2a02:26f7:d4c9:c5a0::/64,IPv6,MU
2a02:26f7:d4ca:4000::/64,IPv6,MU
2a02:26f7:d4cb:4000::/64,IPv6,MU
2a02:26f7:d4cc:4000::/64,IPv6,MU
2a02:26f7:d4cc:c5a0::/64,IPv6,MU
2a02:26f7:d4cd:4000::/64,IPv6,MU
2a02:26f7:d4d0:4000::/64,IPv6,MU
2a02:26f7:d4d0:c5a0::/64,IPv6,MU
2a02:26f7:d4d1:4000::/64,IPv6,MU
2a04:4e41:12c8::/48,IPv6,MU
2a04:4e41:131f::/48,IPv6,MU
2a04:4e41:1615::/48,IPv6,MU
2a04:4e41:7415::/48,IPv6,MU
140.248.40.158/31,IPv4,MU
146.75.168.142/31,IPv4,MU
146.75.185.142/31,IPv4,MU
146.75.198.14/31,IPv4,MU
