ip_address,ip_type,region
2a02:26f7:b600:db2d::/64,IPv6,PH-MAS
2a02:26f7:b601:db2d::/64,IPv6,PH-MAS
2a02:26f7:b604:db2d::/64,IPv6,PH-MAS
2a02:26f7:b608:db2d::/64,IPv6,PH-MAS
