ip_address,ip_type,region
104.28.37.250/32,IPv4,KZ-ALA
104.28.37.251/32,IPv4,KZ-ALA
104.28.51.122/32,IPv4,KZ-ALA
104.28.51.123/32,IPv4,KZ-ALA
104.28.65.25/32,IPv4,KZ-ALA
104.28.65.26/32,IPv4,KZ-ALA
104.28.80.128/32,IPv4,KZ-ALA
104.28.80.129/32,IPv4,KZ-ALA
2606:54c0:4740::/45,IPv6,KZ-ALA
2606:54c3:0:190c::/64,IPv6,KZ-ALA
2a09:bac2:4740::/45,IPv6,KZ-ALA
2a09:bac3:4740::/45,IPv6,KZ-ALA
