ip_address,ip_type,region
172.224.230.144/28,IPv4,KM
172.225.136.96/28,IPv4,KM
172.225.220.208/28,IPv4,KM
2a02:26f7:d600:4000::/64,IPv6,KM
2a02:26f7:d600:c400::/64,IPv6,KM
2a02:26f7:d601:4000::/64,IPv6,KM
2a02:26f7:d608:4000::/64,IPv6,KM
2a02:26f7:d608:c400::/64,IPv6,KM
2a02:26f7:d609:4000::/64,IPv6,KM
2a02:26f7:d60c:4000::/64,IPv6,KM
2a02:26f7:d60c:c400::/64,IPv6,KM
2a02:26f7:d60d:4000::/64,IPv6,KM
2a04:4e41:20d::/48,IPv6,KM
2a04:4e41:131a::/48,IPv6,KM
2a04:4e41:1612::/48,IPv6,KM
2a04:4e41:7412::/48,IPv6,KM
140.248.40.148/31,IPv4,KM
146.75.162.40/31,IPv4,KM
146.75.168.136/31,IPv4,KM
146.75.185.136/31,IPv4,KM
