ip_address,ip_type,region
2a02:26f7:c000:5c0a::/64,IPv6,MX-AGU
2a02:26f7:c000:5c0b::/64,IPv6,MX-AGU
2a02:26f7:c000:5c0c::/64,IPv6,MX-AGU
2a02:26f7:c002:5c0a::/64,IPv6,MX-AGU
2a02:26f7:c002:5c0b::/64,IPv6,MX-AGU
2a02:26f7:c002:5c0c::/64,IPv6,MX-AGU
2a02:26f7:c009:5c0a::/64,IPv6,MX-AGU
2a02:26f7:c009:5c0b::/64,IPv6,MX-AGU
2a02:26f7:c009:5c0c::/64,IPv6,MX-AGU
2a02:26f7:c00c:5c0a::/64,IPv6,MX-AGU
2a02:26f7:c00c:5c0b::/64,IPv6,MX-AGU
2a02:26f7:c00c:5c0c::/64,IPv6,MX-AGU
2a02:26f7:c010:5c0a::/64,IPv6,MX-AGU
2a02:26f7:c010:5c0b::/64,IPv6,MX-AGU
2a02:26f7:c010:5c0c::/64,IPv6,MX-AGU
2a02:26f7:c014:5c0a::/64,IPv6,MX-AGU
2a02:26f7:c014:5c0b::/64,IPv6,MX-AGU
2a02:26f7:c014:5c0c::/64,IPv6,MX-AGU
2a02:26f7:c018:5c0a::/64,IPv6,MX-AGU
2a02:26f7:c018:5c0b::/64,IPv6,MX-AGU
2a02:26f7:c018:5c0c::/64,IPv6,MX-AGU
2606:54c0:4988::/45,IPv6,MX-AGU
2606:54c0:4990::/45,IPv6,MX-AGU
2606:54c0:4998::/45,IPv6,MX-AGU
2606:54c3:0:221::/64,IPv6,MX-AGU
2606:54c3:0:72b::/64,IPv6,MX-AGU
2606:54c3:0:161e::/64,IPv6,MX-AGU
2a09:bac2:4988::/45,IPv6,MX-AGU
2a09:bac2:4990::/45,IPv6,MX-AGU
2a09:bac2:4998::/45,IPv6,MX-AGU
2a09:bac3:4988::/45,IPv6,MX-AGU
2a09:bac3:4990::/45,IPv6,MX-AGU
2a09:bac3:4998::/45,IPv6,MX-AGU
