ip_address,ip_type,region
104.28.32.84/32,IPv4,PA-08
104.28.32.85/32,IPv4,PA-08
104.28.36.112/32,IPv4,PA-08
104.28.36.113/32,IPv4,PA-08
104.28.91.95/32,IPv4,PA-08
104.28.91.96/32,IPv4,PA-08
104.28.92.118/32,IPv4,PA-08
104.28.92.119/32,IPv4,PA-08
104.28.94.118/32,IPv4,PA-08
104.28.94.119/32,IPv4,PA-08
104.28.126.120/32,IPv4,PA-08
104.28.126.121/32,IPv4,PA-08
2606:54c0:4e50::/45,IPv6,PA-08
2606:54c3:0:1a98::/64,IPv6,PA-08
2a09:bac2:4e50::/45,IPv6,PA-08
2a09:bac3:4e50::/45,IPv6,PA-08
