ip_address,ip_type,region
104.28.30.113/32,IPv4,GB-LDS
104.28.30.114/32,IPv4,GB-LDS
104.28.30.115/32,IPv4,GB-LDS
104.28.30.116/32,IPv4,GB-LDS
104.28.40.108/32,IPv4,GB-LDS
104.28.40.109/32,IPv4,GB-LDS
104.28.40.110/32,IPv4,GB-LDS
104.28.40.111/32,IPv4,GB-LDS
104.28.53.45/32,IPv4,GB-LDS
104.28.53.46/32,IPv4,GB-LDS
104.28.53.47/32,IPv4,GB-LDS
104.28.53.48/32,IPv4,GB-LDS
104.28.86.74/32,IPv4,GB-LDS
104.28.86.75/32,IPv4,GB-LDS
104.28.86.76/32,IPv4,GB-LDS
104.28.86.77/32,IPv4,GB-LDS
104.28.89.45/32,IPv4,GB-LDS
104.28.89.46/32,IPv4,GB-LDS
104.28.89.47/32,IPv4,GB-LDS
104.28.89.48/32,IPv4,GB-LDS
2606:54c0:37a8::/45,IPv6,GB-LDS
2606:54c3:0:13dd::/64,IPv6,GB-LDS
2a09:bac2:37a8::/45,IPv6,GB-LDS
2a09:bac3:37a8::/45,IPv6,GB-LDS
2a04:4e41:1301:6000::/52,IPv6,GB-LDS
2a04:4e41:1601:c000::/52,IPv6,GB-LDS
2a04:4e41:4e01:5000::/52,IPv6,GB-LDS
2a04:4e41:7401:c000::/52,IPv6,GB-LDS
140.248.40.66/31,IPv4,GB-LDS
146.75.168.80/31,IPv4,GB-LDS
146.75.174.54/31,IPv4,GB-LDS
146.75.185.80/31,IPv4,GB-LDS
