ip_address,ip_type,region
104.28.36.138/32,IPv4,PE-LAM
104.28.36.139/32,IPv4,PE-LAM
104.28.59.164/32,IPv4,PE-LAM
104.28.59.165/32,IPv4,PE-LAM
104.28.92.124/32,IPv4,PE-LAM
104.28.92.125/32,IPv4,PE-LAM
104.28.94.124/32,IPv4,PE-LAM
104.28.94.125/32,IPv4,PE-LAM
104.28.115.94/32,IPv4,PE-LAM
104.28.115.95/32,IPv4,PE-LAM
2606:54c0:4e90::/45,IPv6,PE-LAM
2606:54c3:0:c45::/64,IPv6,PE-LAM
2a09:bac2:4e90::/45,IPv6,PE-LAM
2a09:bac3:4e90::/45,IPv6,PE-LAM
