ip_address,ip_type,region
104.28.106.53/32,IPv4,HU-BU
104.28.106.54/32,IPv4,HU-BU
104.28.114.29/32,IPv4,HU-BU
104.28.114.30/32,IPv4,HU-BU
104.28.129.33/32,IPv4,HU-BU
104.28.129.34/32,IPv4,HU-BU
104.28.130.41/32,IPv4,HU-BU
104.28.130.42/32,IPv4,HU-BU
104.28.131.36/32,IPv4,HU-BU
104.28.131.37/32,IPv4,HU-BU
2606:54c0:3958::/45,IPv6,HU-BU
2606:54c3:0:4d6::/64,IPv6,HU-BU
2a09:bac2:3958::/45,IPv6,HU-BU
2a09:bac3:3958::/45,IPv6,HU-BU
2a04:4e41:1402:8000::/52,IPv6,HU-BU
2a04:4e41:1802:9000::/52,IPv6,HU-BU
2a04:4e41:4ca0:9000::/52,IPv6,HU-BU
2a04:4e41:5602:8000::/52,IPv6,HU-BU
140.248.34.118/31,IPv4,HU-BU
140.248.36.136/31,IPv4,HU-BU
146.75.169.118/31,IPv4,HU-BU
146.75.180.34/31,IPv4,HU-BU
