ip_address,ip_type,region
104.28.38.3/32,IPv4,KE-30
104.28.38.4/32,IPv4,KE-30
104.28.38.5/32,IPv4,KE-30
104.28.46.38/32,IPv4,KE-30
104.28.46.39/32,IPv4,KE-30
104.28.46.40/32,IPv4,KE-30
104.28.80.145/32,IPv4,KE-30
104.28.80.146/32,IPv4,KE-30
104.28.80.147/32,IPv4,KE-30
104.28.82.46/32,IPv4,KE-30
104.28.82.47/32,IPv4,KE-30
104.28.82.48/32,IPv4,KE-30
2606:54c0:4638::/45,IPv6,KE-30
2606:54c3:0:a59::/64,IPv6,KE-30
2a09:bac2:4638::/45,IPv6,KE-30
2a09:bac3:4638::/45,IPv6,KE-30
2a04:4e41:1303:2000::/52,IPv6,KE-30
2a04:4e41:1802:d000::/52,IPv6,KE-30
2a04:4e41:4e02:e000::/52,IPv6,KE-30
140.248.36.156/31,IPv4,KE-30
140.248.40.146/31,IPv4,KE-30
146.75.174.124/31,IPv4,KE-30
